-71,71,1.239183769,39.3,,12.79482847,37.15888002
-72,72,1.256637061,36.4,,11.2482186,34.61845719
-73,73,1.274090354,35.5,,10.37919552,33.94881884
-74,74,1.291543646,34.9,,9.619743718,33.54803319
-75,75,1.308996939,34.5,,8.929257056,33.32444101
-76,76,1.326450232,33.6,,8.128575692,32.6019364
-77,77,1.343903524,33.6,,7.558355426,32.73883418
-78,78,1.361356817,32.9,,6.840294628,32.18105606
-79,79,1.378810109,32.9,,6.277615948,32.29553434
-80,80,1.396263402,33.6,,5.83457877,33.0895405
-81,81,1.413716694,32.9,,5.1466939,32.49494641
-82,82,1.431169987,32.9,,4.578795022,32.57981946
-83,83,1.448623279,32.9,,4.009501398,32.65476839
-84,84,1.466076572,34,,3.553967751,33.81374444
-85,85,1.483529864,34.8,,3.033019848,34.66757549
-86,86,1.500983157,34.7,,2.420549639,34.61547254
-87,87,1.518436449,34,,1.779422512,33.95340418
-88,88,1.535889742,34,,1.186582888,33.97928812
-89,89,1.553343034,33.8,,0.589891338,33.7948521
-90,90,1.570796327,33.8,,2.0705E-15,33.8
-89,89,1.553343034,33.4,,0.582910375,33.39491302
-88,88,1.535889742,33.9,,1.183092938,33.87934904
-87,87,1.518436449,33.4,,1.748020939,33.35422646
-86,86,1.500983157,33.4,,2.329866223,33.31863928
-85,85,1.483529864,33.8,,2.945864105,33.6713808
-84,84,1.466076572,33.4,,3.491250673,33.21703131
-83,83,1.448623279,33.4,,4.07043607,33.15104146
-82,82,1.431169987,33.4,,4.648381572,33.0749535
-81,81,1.413716694,33.4,,5.224911132,32.98879058
-80,80,1.396263402,33.4,,5.799849134,32.89257895
-79,79,1.378810109,33.4,,6.373020446,32.78634793
-78,78,1.361356817,33.8,,7.02741515,33.0613889
-77,77,1.343903524,33.8,,7.603345637,32.93370819
-76,76,1.326450232,33.8,,8.176960071,32.79599555
-75,75,1.308996939,34,,8.799847533,32.84147809
-74,74,1.291543646,34.7,,9.564616247,33.35578085
-73,73,1.274090354,34.7,,10.14529815,33.18377503
-72,72,1.256637061,34.7,,10.7228897,33.00166112
-71,71,1.239183769,34.7,,11.29721496,32.80949457
-70,70,1.221730476,33.8,,11.56028084,31.76161058
-69,69,1.204277184,33.4,,11.96948951,31.18158625
-68,68,1.186823891,33.4,,12.51186022,30.96794074
-67,67,1.169370599,33.6,,13.12856592,30.92896308
-66,66,1.151917306,33.6,,13.66635121,30.69512738
-65,65,1.134464014,34,,14.3690209,30.81446476
-64,64,1.117010721,34.9,,15.29915302,31.36791222
-63,63,1.099557429,35.7,,16.20746084,31.80893291
-62,62,1.082104136,36.6,,17.1826592,32.3158819
-61,61,1.064650844,37,,17.93795595,32.36092916
-60,60,1.047197551,37,,18.5,32.04293994
-59,59,1.029744259,38.9,,20.03498111,33.343808
-58,58,1.012290966,39.3,,20.82582708,33.32829018
-57,57,0.994837674,39.3,,21.40431408,32.95975332
-56,56,0.977384381,39.9,,22.31179685,33.07859914
-55,55,0.959931089,35.3,,20.2472482,28.91606716
-54,54,0.942477796,34.9,,20.51370531,28.2346931
-53,53,0.925024504,34.9,,21.00334431,27.8723793
-52,52,0.907571211,34.9,,21.48658549,27.5015753
-51,51,0.890117919,34.9,,21.96328165,27.12239405
-50,50,0.872664626,34.9,,22.43328758,26.73495106
-49,49,0.855211333,34.9,,22.89646011,26.33936435
-48,48,0.837758041,35.3,,23.6203104,26.23301234
-47,47,0.820304748,35.7,,24.34734145,26.10932715
-46,46,0.802851456,35.7,,24.79930383,25.68043087
-45,45,0.785398163,35.7,,25.24371209,25.24371209
-44,44,0.767944871,35.7,,25.68043087,24.79930383
-43,43,0.750491578,36.4,,26.62127474,24.82474031
-42,42,0.733038286,36.8,,27.34772958,24.62400631
-41,41,0.715584993,37.2,,28.07519638,24.40539588
-40,40,0.698131701,36.5,,27.96062217,23.46174775
-39,39,0.680678408,37.2,,28.90982977,23.41071855
-38,38,0.663225116,37.2,,29.31400003,22.90260688
-37,37,0.645771823,36.5,,29.15019612,21.96624835
-36,36,0.628318531,37.2,,30.09543219,21.86561139
-35,35,0.610865238,36.5,,29.89904962,20.93553993
-34,34,0.593411946,36.5,,30.2598714,20.41054098
-33,33,0.575958653,37.2,,31.19854513,20.2605721
